standard_inchi_key	organism_name	taxon_id	organism_wikidata	reference_doi	structure_wikidata
WCPYCTRXCHJSFX-SYXZMITDSA-N	Burkholderia pseudomallei	NCBITaxon:28450	http://www.wikidata.org/entity/Q140475	10.1021/JA3052156	http://www.wikidata.org/entity/Q105302014
WCZJBTAFPATOQP-SOOMBEQHSA-N	Paraburkholderia megapolitana	NCBITaxon:420953	http://www.wikidata.org/entity/Q26270586	10.1002/ANIE.201906326	http://www.wikidata.org/entity/Q105302194
WDDIDKVGAUZJRA-CGAUJLMDSA-N	Streptomyces youssoufiensis	NCBITaxon:654447	http://www.wikidata.org/entity/Q26293635	10.1021/ACS.ORGLETT.9B04559	http://www.wikidata.org/entity/Q105302276
WDDIDKVGAUZJRA-SLWKRUQWSA-N	Streptomyces youssoufiensis	NCBITaxon:654447	http://www.wikidata.org/entity/Q26293635	10.1021/ACS.ORGLETT.9B04559	http://www.wikidata.org/entity/Q105302279
WDFUVZRTUNQXHC-KVPIFFDFSA-N	Sarocladium strictum	NCBITaxon:5046	http://www.wikidata.org/entity/Q104095331	10.1039/A704864E	http://www.wikidata.org/entity/Q27134884
WDFUVZRTUNQXHC-KVPIFFDFSA-N	Acremonium strictum	NCBITaxon:5046	http://www.wikidata.org/entity/Q4675100	10.1039/A704864E	http://www.wikidata.org/entity/Q27134884
WDFUVZRTUNQXHC-KVPIFFDFSA-N	Sarocladium strictum	NCBITaxon:5046	http://www.wikidata.org/entity/Q104095331	10.7164/ANTIBIOTICS.48.568	http://www.wikidata.org/entity/Q27134884
WDFUVZRTUNQXHC-KVPIFFDFSA-N	Acremonium strictum	NCBITaxon:5046	http://www.wikidata.org/entity/Q4675100	10.7164/ANTIBIOTICS.48.568	http://www.wikidata.org/entity/Q27134884
WDLIKJQSDJDSIK-ZAGGJJGYSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1074/JBC.M611046200	http://www.wikidata.org/entity/Q105302497
WDNBUGBJVRAIKE-JGRVRNPESA-N	Streptomyces fradiae	NCBITaxon:1906	http://www.wikidata.org/entity/Q7623383	10.1039/C39890000492	http://www.wikidata.org/entity/Q105302545
WDNBUGBJVRAIKE-JGRVRNPESA-N	Streptomyces fradiae	NCBITaxon:1906	http://www.wikidata.org/entity/Q7623383	10.1099/00221287-146-1-147	http://www.wikidata.org/entity/Q105302545
WDNBUGBJVRAIKE-JGRVRNPESA-N	Streptomyces fradiae	NCBITaxon:1906	http://www.wikidata.org/entity/Q7623383	10.7164/ANTIBIOTICS.39.1657	http://www.wikidata.org/entity/Q105302545
WDNBUGBJVRAIKE-JGRVRNPESA-N	Streptomyces fradiae	NCBITaxon:1906	http://www.wikidata.org/entity/Q7623383	10.7164/ANTIBIOTICS.40.459	http://www.wikidata.org/entity/Q105302545
WDNFMLNXGKOBJN-QWDDQTKWSA-N	Paenibacillus polymyxa	NCBITaxon:1406	http://www.wikidata.org/entity/Q1949025	10.1128/AEM.02662-06	http://www.wikidata.org/entity/Q75057474
WETQRRWLMLVNIN-UUNPUGERSA-N	Streptomyces argillaceus	NCBITaxon:41951	http://www.wikidata.org/entity/Q104096702	10.1021/ACSCHEMBIO.0C00160	http://www.wikidata.org/entity/Q110172043
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Osteospermum ecklonis	NCBITaxon:1053381	http://www.wikidata.org/entity/Q682658	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Lotus arenarius	NCBITaxon:118906	http://www.wikidata.org/entity/Q9024422	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Hevea pauciflora	NCBITaxon:1318717	http://www.wikidata.org/entity/Q15391951	10.1016/0031-9422(91)83601-G	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Hevea pauciflora	NCBITaxon:1318717	http://www.wikidata.org/entity/Q15391951	10.1016/S0031-9422(00)81211-X	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Hevea spruceana	NCBITaxon:1318718	http://www.wikidata.org/entity/Q15392539	10.1016/S0031-9422(00)81211-X	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Passiflora pendens	NCBITaxon:1341377	http://www.wikidata.org/entity/Q15493869	10.1016/0031-9422(86)88016-5	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Lotus arabicus	NCBITaxon:181260	http://www.wikidata.org/entity/Q15435504	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Lotus creticus	NCBITaxon:181267	http://www.wikidata.org/entity/Q1788035	10.1016/0031-9422(90)89077-M	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Lotus creticus	NCBITaxon:181267	http://www.wikidata.org/entity/Q1788035	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Lotus edulis	NCBITaxon:181270	http://www.wikidata.org/entity/Q15435674	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Lotus maroccanus	NCBITaxon:181276	http://www.wikidata.org/entity/Q15436324	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Lotus parviflorus	NCBITaxon:181280	http://www.wikidata.org/entity/Q15436990	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Rhodiola rosea	NCBITaxon:203015	http://www.wikidata.org/entity/Q161665	10.1016/J.FITOTE.2004.06.002	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Rhodiola rosea	NCBITaxon:203015	http://www.wikidata.org/entity/Q161665	10.1248/CPB.49.396	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Acacia aroma	NCBITaxon:207708	http://www.wikidata.org/entity/Q3296746	10.1016/0305-1978(83)90023-6	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Euphorbia maculata	NCBITaxon:216479	http://www.wikidata.org/entity/Q177322	10.1248/CPB.57.840	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Passiflora adenopoda	NCBITaxon:237834	http://www.wikidata.org/entity/Q6039034	10.1016/0031-9422(86)88016-5	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Rhodiola sachalinensis	NCBITaxon:265354	http://www.wikidata.org/entity/Q11062928	10.1248/CPB.49.396	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Hevea camargoana	NCBITaxon:2733477	http://www.wikidata.org/entity/Q30066081	10.1016/0031-9422(91)83601-G	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Euphorbia hirta	NCBITaxon:318062	http://www.wikidata.org/entity/Q36177	10.1007/S11418-012-0692-5	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Passiflora lutea	NCBITaxon:330177	http://www.wikidata.org/entity/Q2511038	10.1016/0305-1978(85)90039-0	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Berberidopsis beckleri	NCBITaxon:333358	http://www.wikidata.org/entity/Q17235489	10.1016/0305-1978(88)90112-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Hevea benthamiana	NCBITaxon:336955	http://www.wikidata.org/entity/Q5896824	10.1016/0031-9422(91)83601-G	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Hevea benthamiana	NCBITaxon:336955	http://www.wikidata.org/entity/Q5896824	10.1016/S0031-9422(00)81211-X	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Lotus tenuis	NCBITaxon:347996	http://www.wikidata.org/entity/Q158457	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Linum perenne	NCBITaxon:35941	http://www.wikidata.org/entity/Q159266	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Dimorphotheca jucunda	NCBITaxon:379268	http://www.wikidata.org/entity/Q13034329	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Osteospermum jucundum	NCBITaxon:379268	http://www.wikidata.org/entity/Q15576046	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Phaseolus lunatus	NCBITaxon:3884	http://www.wikidata.org/entity/Q1166136	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Phaseolus lunatus	NCBITaxon:3884	http://www.wikidata.org/entity/Q1166136	10.1021/JF00118A027	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Trifolium repens	NCBITaxon:3899	http://www.wikidata.org/entity/Q148675	10.1002/PCA.2800050511	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Trifolium repens	NCBITaxon:3899	http://www.wikidata.org/entity/Q148675	10.1016/0304-4211(84)90134-2	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Trifolium repens	NCBITaxon:3899	http://www.wikidata.org/entity/Q148675	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Trifolium repens	NCBITaxon:3899	http://www.wikidata.org/entity/Q148675	10.1016/S0305-1978(99)00110-6	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Hevea brasiliensis	NCBITaxon:3981	http://www.wikidata.org/entity/Q156538	10.1016/0031-9422(91)83601-G	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Hevea brasiliensis	NCBITaxon:3981	http://www.wikidata.org/entity/Q156538	10.4038/JNSFSR.V19I2.8157	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Manihot esculenta	NCBITaxon:3983	http://www.wikidata.org/entity/Q83124	10.1016/0031-9422(95)00398-Q	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Manihot esculenta	NCBITaxon:3983	http://www.wikidata.org/entity/Q83124	10.1021/JF00118A027	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Manihot esculenta	NCBITaxon:3983	http://www.wikidata.org/entity/Q83124	10.3891/ACTA.CHEM.SCAND.48-0178	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Manihot esculenta	NCBITaxon:3983	http://www.wikidata.org/entity/Q83124	10.3891/ACTA.CHEM.SCAND.49-0540	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Linum usitatissimum	NCBITaxon:4006	http://www.wikidata.org/entity/Q45108	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Linum usitatissimum	NCBITaxon:4006	http://www.wikidata.org/entity/Q45108	10.1016/S0031-9422(97)00953-9	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Linum usitatissimum	NCBITaxon:4006	http://www.wikidata.org/entity/Q45108	10.1021/JF00118A027	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Lotus corniculatus	NCBITaxon:47247	http://www.wikidata.org/entity/Q29907	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Linum narbonense	NCBITaxon:544668	http://www.wikidata.org/entity/Q145329	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Linum grandiflorum	NCBITaxon:559336	http://www.wikidata.org/entity/Q1931991	10.1016/S0031-9422(00)86154-3	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Caenorhabditis elegans	NCBITaxon:6239	http://www.wikidata.org/entity/Q91703	10.3389/FMOLB.2018.00096	http://www.wikidata.org/entity/Q905492
WEWBWVMTOYUPHH-QHAQEBJBSA-N	Trifolium occidentale	NCBITaxon:74524	http://www.wikidata.org/entity/Q3541242	10.1016/S0305-1978(99)00110-6	http://www.wikidata.org/entity/Q905492
WEZZHODHNYWVJY-UHFFFAOYSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.7164/ANTIBIOTICS.40.233	http://www.wikidata.org/entity/Q77491693
WEZZHODHNYWVJY-UHFFFAOYSA-N	Streptomyces fumanus	NCBITaxon:67302	http://www.wikidata.org/entity/Q22285420	10.1002/CHIN.200543220	http://www.wikidata.org/entity/Q77491693
WEZZHODHNYWVJY-UHFFFAOYSA-N	Streptomyces fumanus	NCBITaxon:67302	http://www.wikidata.org/entity/Q22285420	10.1021/NP0503404	http://www.wikidata.org/entity/Q77491693
WEZZHODHNYWVJY-UHFFFAOYSA-N	Streptomyces vitaminophilus	NCBITaxon:76728	http://www.wikidata.org/entity/Q26293433	10.1128/GENOMEA.01582-15	http://www.wikidata.org/entity/Q77491693
WEZZHODHNYWVJY-UHFFFAOYSA-N	Streptomyces vitaminophilus	NCBITaxon:76728	http://www.wikidata.org/entity/Q26293433	10.7164/ANTIBIOTICS.36.1263	http://www.wikidata.org/entity/Q77491693
WEZZHODHNYWVJY-UHFFFAOYSA-N	Streptomyces vitaminophilus	NCBITaxon:76728	http://www.wikidata.org/entity/Q26293433	10.7164/ANTIBIOTICS.36.1483	http://www.wikidata.org/entity/Q77491693
WFFPORSPDSBCLL-JTQLQIEISA-N	Micrococcus	NCBITaxon:1269	http://www.wikidata.org/entity/Q1954952	10.1021/NP800827W	http://www.wikidata.org/entity/Q77385187
WFFPORSPDSBCLL-JTQLQIEISA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.5582/DDT.2013.V7.6.243	http://www.wikidata.org/entity/Q77385187
WFKYQJAZFRLVJR-DNMXLFBCSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1021/ACS.JNATPROD.7B00859	http://www.wikidata.org/entity/Q105303998
WFOPIRXUIQRPQI-JWGLGNDASA-N	Bacillus subtilis	NCBITaxon:1423	http://www.wikidata.org/entity/Q131238	10.1128/AEM.01639-15	http://www.wikidata.org/entity/Q105304103
WFQBWWYLMSACAV-UHFFFAOYSA-N	Streptomyces griseoviridis	NCBITaxon:45398	http://www.wikidata.org/entity/Q22665875	10.1038/S41429-017-0011-1	http://www.wikidata.org/entity/Q104200177
WFYLTIMBLPIRRU-UHFFFAOYSA-N	Brevibacterium	NCBITaxon:1696	http://www.wikidata.org/entity/Q148611	10.1038/JA.2009.92	http://www.wikidata.org/entity/Q75063936
WGALLPIJABPILU-MUUXAGPVSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1021/ACS.JNATPROD.7B01055	http://www.wikidata.org/entity/Q77380229
WGALLPIJABPILU-MUUXAGPVSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1039/C39820001160	http://www.wikidata.org/entity/Q77380229
WGALLPIJABPILU-MUUXAGPVSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1039/C39870000505	http://www.wikidata.org/entity/Q77380229
WGALLPIJABPILU-MUUXAGPVSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1139/V94-021	http://www.wikidata.org/entity/Q77380229
WGMNUJNCGZFZPD-GZALTDKGSA-N	Actinoplanes missouriensis	NCBITaxon:1866	http://www.wikidata.org/entity/Q25834569	10.1002/CBIC.201800640	http://www.wikidata.org/entity/Q105304625
WGMNUJNCGZFZPD-GZALTDKGSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1038/JA.2006.45	http://www.wikidata.org/entity/Q105304625
WGOVZMUSMHDYFQ-KUSJVTOFSA-N	Azotobacter vinelandii	NCBITaxon:354	http://www.wikidata.org/entity/Q2157875	10.1021/BI00408A014	http://www.wikidata.org/entity/Q113959046
WGOVZMUSMHDYFQ-KUSJVTOFSA-N	Azotobacter vinelandii	NCBITaxon:354	http://www.wikidata.org/entity/Q2157875	10.1111/J.1365-2672.2011.05109.X	http://www.wikidata.org/entity/Q113959046
WHIKSLGSXKIHCA-QJJXMMRLSA-N	Streptomyces torulosus	NCBITaxon:68276	http://www.wikidata.org/entity/Q26293062	10.7164/ANTIBIOTICS.42.1526	http://www.wikidata.org/entity/Q105305342
WIFLZTQPWWGHBD-PZKQBHIFSA-N	Streptomyces albidoflavus	NCBITaxon:1886	http://www.wikidata.org/entity/Q22286833	10.1039/D1SC01456K	http://www.wikidata.org/entity/Q113958963
WIFLZTQPWWGHBD-PZKQBHIFSA-N	Streptomyces albidoflavus	NCBITaxon:1886	http://www.wikidata.org/entity/Q22286833	10.1101/2020.05.04.076059	http://www.wikidata.org/entity/Q113958963
WIIZWVCIJKGZOK-UHFFFAOYSA-N	Streptomyces venezuelae	NCBITaxon:54571	http://www.wikidata.org/entity/Q7623398	10.1021/JA01175A065	http://www.wikidata.org/entity/Q27166237
WILMROCKORZEMQ-AIUMZUNXSA-N	Nocardiopsis	NCBITaxon:2013	http://www.wikidata.org/entity/Q19729591	10.1016/J.TET.2011.05.106	http://www.wikidata.org/entity/Q27289111
WILMROCKORZEMQ-AIUMZUNXSA-N	Nocardiopsis	NCBITaxon:2013	http://www.wikidata.org/entity/Q19729591	10.7164/ANTIBIOTICS.50.628	http://www.wikidata.org/entity/Q27289111
WIQQJJJLRHWSIE-UHFFFAOYSA-N	Acidovorax citrulli	NCBITaxon:80869	http://www.wikidata.org/entity/Q4674129	10.1038/NCOMMS9421	http://www.wikidata.org/entity/Q113958773
WITUCWDZFNOOOS-BJLXPSRBSA-N	Streptomyces formicae	NCBITaxon:1616117	http://www.wikidata.org/entity/Q48965691	10.1039/C6SC04265A	http://www.wikidata.org/entity/Q105306515
WJLHNBLWQUYSAS-PUVJKWOHSA-N	Colletotrichum higginsianum	NCBITaxon:80884	http://www.wikidata.org/entity/Q5147082	10.1021/ACS.JNATPROD.8B00796	http://www.wikidata.org/entity/Q105306903
WJLHNBLWQUYSAS-VDCPFADWSA-N	Colletotrichum higginsianum	NCBITaxon:80884	http://www.wikidata.org/entity/Q5147082	10.1021/ACS.JNATPROD.8B00796	http://www.wikidata.org/entity/Q105306904
WJOASKOPJZDBAH-WKBCHECCSA-N	Micromonospora megalomicea	NCBITaxon:136926	http://www.wikidata.org/entity/Q104096273	10.1039/P19730001374	http://www.wikidata.org/entity/Q27110186
WKDDRNSBRWANNC-LPBDRPKESA-N	Streptomyces cattleya	NCBITaxon:29303	http://www.wikidata.org/entity/Q18385815	10.1016/S1074-5521(03)00069-3	http://www.wikidata.org/entity/Q110168392
WKDDRNSBRWANNC-LPBDRPKESA-N	Streptomyces cattleya	NCBITaxon:29303	http://www.wikidata.org/entity/Q18385815	10.7164/ANTIBIOTICS.32.1	http://www.wikidata.org/entity/Q110168392
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Hahella chejuensis	NCBITaxon:158327	http://www.wikidata.org/entity/Q21265633	10.1111/J.1365-2672.2006.03172.X	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces albidoflavus	NCBITaxon:1886	http://www.wikidata.org/entity/Q22286833	10.1007/S10482-012-9772-5	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces albidoflavus	NCBITaxon:1886	http://www.wikidata.org/entity/Q22286833	10.1007/S11033-018-4324-3	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces albidoflavus	NCBITaxon:1886	http://www.wikidata.org/entity/Q22286833	10.1007/S11427-017-9117-X	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces albidoflavus	NCBITaxon:1886	http://www.wikidata.org/entity/Q22286833	10.1099/00221287-131-9-2431	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces albidoflavus	NCBITaxon:1886	http://www.wikidata.org/entity/Q22286833	10.1128/JB.00017-11	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces coelicolor	NCBITaxon:1902	http://www.wikidata.org/entity/Q2355919	10.1007/S10482-012-9772-5	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces coelicolor	NCBITaxon:1902	http://www.wikidata.org/entity/Q2355919	10.1007/S11033-018-4324-3	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces coelicolor	NCBITaxon:1902	http://www.wikidata.org/entity/Q2355919	10.1007/S11427-017-9117-X	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces coelicolor	NCBITaxon:1902	http://www.wikidata.org/entity/Q2355919	10.1099/00221287-131-9-2431	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces coelicolor	NCBITaxon:1902	http://www.wikidata.org/entity/Q2355919	10.1128/JB.00017-11	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces griseoviridis	NCBITaxon:45398	http://www.wikidata.org/entity/Q22665875	10.1038/JA.2009.27	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Streptomyces olivaceus	NCBITaxon:47716	http://www.wikidata.org/entity/Q26291567	10.1007/BF00411284	http://www.wikidata.org/entity/Q105307337
WKGQSEFBQTWRPT-UUPRNIFOSA-N	Serratia marcescens	NCBITaxon:615	http://www.wikidata.org/entity/Q140004	10.1099/MIC.0.27222-0	http://www.wikidata.org/entity/Q105307337
WKNFBFHAYANQHF-HPBAPGONSA-N	Amycolatopsis balhimycina	NCBITaxon:208443	http://www.wikidata.org/entity/Q25835896	10.1128/AAC.43.7.1565	http://www.wikidata.org/entity/Q104667029
WKPWGQKGSOKKOO-RSFHAFMBSA-N	Putterlickia verrucosa	NCBITaxon:123460	http://www.wikidata.org/entity/Q15335169	10.1016/S0031-9422(02)00550-2	http://www.wikidata.org/entity/Q6720157
WKPWGQKGSOKKOO-RSFHAFMBSA-N	Gymnosporia serrata	NCBITaxon:1696185	http://www.wikidata.org/entity/Q15344543	10.1021/NP9803732	http://www.wikidata.org/entity/Q6720157
WKPWGQKGSOKKOO-RSFHAFMBSA-N	Gymnosporia emarginata	NCBITaxon:1789567	http://www.wikidata.org/entity/Q15341628	10.1021/NP50068A021	http://www.wikidata.org/entity/Q6720157
WKPWGQKGSOKKOO-RSFHAFMBSA-N	Maytenus phyllanthoides	NCBITaxon:3846545	http://www.wikidata.org/entity/Q15330953	10.1021/NP50015A018	http://www.wikidata.org/entity/Q6720157
WKPWGQKGSOKKOO-RSFHAFMBSA-N	Gymnosporia diversifolia	NCBITaxon:490239	http://www.wikidata.org/entity/Q15340928	10.1016/S0031-9422(00)85505-3	http://www.wikidata.org/entity/Q6720157
WKPWGQKGSOKKOO-RSFHAFMBSA-N	Gymnosporia diversifolia	NCBITaxon:490239	http://www.wikidata.org/entity/Q15340928	10.1021/NP50022A032	http://www.wikidata.org/entity/Q6720157
WKTLNJXZVDLRTJ-PCNYYULESA-N	Mycobacterium ulcerans	NCBITaxon:1809	http://www.wikidata.org/entity/Q141154	10.1021/JA990017L	http://www.wikidata.org/entity/Q105307676
WKTLNJXZVDLRTJ-PCNYYULESA-N	Mycobacterium ulcerans	NCBITaxon:1809	http://www.wikidata.org/entity/Q141154	10.1073/PNAS.0305877101	http://www.wikidata.org/entity/Q105307676
WKTLNJXZVDLRTJ-PCNYYULESA-N	Mycobacterium ulcerans	NCBITaxon:1809	http://www.wikidata.org/entity/Q141154	10.3987/COM-01-9199	http://www.wikidata.org/entity/Q105307676
WKYLONYSKYXJSJ-UJGPGMDKSA-N	Myxococcus xanthus	NCBITaxon:34	http://www.wikidata.org/entity/Q142803	10.1021/ACSCHEMBIO.0C00430	http://www.wikidata.org/entity/Q110172058
WLNNYKMTYVPSDL-VYDKEIKOSA-N	Staphylococcus aureus	NCBITaxon:1280	http://www.wikidata.org/entity/Q188121	10.1126/SCIENCE.AAF1018	http://www.wikidata.org/entity/Q113958782
WLPOYIWCPMYYGM-KGRKPJGKSA-N	Botrytis cinerea	NCBITaxon:40559	http://www.wikidata.org/entity/Q1135851	10.1016/S0040-4020(03)01025-1	http://www.wikidata.org/entity/Q77572847
WLQXISHGKXGNFV-UHFFFAOYSA-N	Streptomyces anulatus	NCBITaxon:1892	http://www.wikidata.org/entity/Q22286915	10.3762/BJOC.8.57	http://www.wikidata.org/entity/Q77566253
WLQXISHGKXGNFV-UHFFFAOYSA-N	Streptomyces anulatus	NCBITaxon:1892	http://www.wikidata.org/entity/Q22286915	10.7164/ANTIBIOTICS.55.794	http://www.wikidata.org/entity/Q77566253
WLQXISHGKXGNFV-UHFFFAOYSA-N	Streptomyces anulatus	NCBITaxon:1892	http://www.wikidata.org/entity/Q22286915	10.7164/ANTIBIOTICS.55.801	http://www.wikidata.org/entity/Q77566253
WLQXISHGKXGNFV-UHFFFAOYSA-N	Streptomyces cinnamonensis	NCBITaxon:1900	http://www.wikidata.org/entity/Q22287108	10.1021/JO0703404	http://www.wikidata.org/entity/Q77566253
WMEKNEKHVSSIHM-COFQHNAASA-N	Burkholderia	NCBITaxon:32008	http://www.wikidata.org/entity/Q135239	10.1002/ANIE.201916007	http://www.wikidata.org/entity/Q110171507
WMEKNEKHVSSIHM-ZNNZSDNQSA-N	Burkholderia	NCBITaxon:32008	http://www.wikidata.org/entity/Q135239	10.1002/ANIE.201916007	http://www.wikidata.org/entity/Q110171508
WMGXUPPNMLYHPN-GJIXPYCQSA-N	Aspergillus fumigatus	NCBITaxon:746128	http://www.wikidata.org/entity/Q134359	10.1021/JA8095976	http://www.wikidata.org/entity/Q77387338
WMJODBDPGQNYNL-TVIYGZMDSA-N	Streptomyces	NCBITaxon:1883	http://www.wikidata.org/entity/Q1144013	10.1021/ACS.ORGLETT.9B00384	http://www.wikidata.org/entity/Q105308617
WNBVGSNESTZACV-LBPRGKRZSA-N	Streptomyces albus	NCBITaxon:1888	http://www.wikidata.org/entity/Q7623378	10.1093/FEMSLE/FNX155	http://www.wikidata.org/entity/Q75065886
